student_id,course_type,institute_tier,region,target_sector,cgpa,academic_consistency_score,num_internships,internship_months,internship_employer_type,internship_performance,num_certifications,certifications,institute_placement_rate_3m,institute_placement_rate_6m,institute_placement_rate_12m,institute_avg_salary_lpa,placement_cell_score,recruiter_diversity_score,job_demand_score,region_job_density,sector_growth_rate,job_applications_per_week,interviews_attended,resume_updated_recently,linkedin_active,internship_quality_score,skill_relevance_score,institute_strength_index,placed_3m,placed_6m,placed_12m,actual_salary_lpa
STU0664,Engineering,Tier 3,Kolkata,Healthcare,8.15,44.1,1,5,MNC,4.8,0,None,0.17,0.34,0.41000000000000003,4.9,0.39,0.85,0.9,0.5,0.02,10,3,0,1,0.87,0.3,0.51,0,0,0,5.3
STU0665,Data Science,Tier 3,Bangalore,Pharma,4.93,47.3,2,8,Startup,4.7,2,Digital Marketing|React,0.4,0.54,0.66,7.6,0.94,0.67,0.92,0.67,0.03,18,9,0,1,0.79,0.65,0.74,0,0,1,7.0
STU0666,Law,Tier 2,Chennai,Pharma,6.39,58.3,1,2,PSU,3.5,0,None,0.69,0.86,0.96,11.4,0.6,0.41,0.8,0.63,0.24,10,14,1,1,0.47,0.3,0.62,1,1,1,7.1
STU0667,Law,Tier 3,Bangalore,IT,7.34,76.0,1,4,Startup,3.3,1,AWS,0.27,0.41000000000000003,0.5,5.0,0.76,0.52,0.43,0.62,0.04,13,13,1,1,0.61,0.48,0.58,0,0,0,4.1
STU0668,Engineering,Tier 2,Hyderabad,BFSI,7.08,94.3,3,3,MNC,3.1,3,Cybersecurity|React|CFA,0.1,0.23,0.31,9.2,0.56,0.72,0.95,0.89,0.08,26,3,0,0,0.7,0.52,0.51,0,1,1,10.5
STU0669,Engineering,Tier 2,Hyderabad,BFSI,8.03,78.7,1,5,MNC,4.2,3,Java|React|PMP,0.71,0.7999999999999999,0.8899999999999999,11.6,0.54,0.94,0.7,0.94,-0.08,18,5,1,0,0.82,0.52,0.74,1,1,1,11.2
STU0670,Arts,Tier 3,Mumbai,FMCG,7.23,50.9,0,0,None,0.0,1,Digital Marketing,0.3,0.44999999999999996,0.52,4.2,0.49,0.81,0.4,0.49,0.09,6,4,0,0,0.16,0.18,0.57,0,1,1,1.9
STU0671,Arts,Tier 3,Mumbai,Consulting,5.54,51.7,2,12,NGO,3.8,1,Python,0.03,0.16,0.24,2.6,0.82,0.82,0.45,0.41,-0.0,3,10,1,0,0.66,0.18,0.62,0,0,1,3.1
STU0672,Engineering,Tier 1,Bangalore,BFSI,8.05,77.2,2,2,Startup,4.8,1,Digital Marketing,0.85,0.9099999999999999,0.9999999999999999,26.5,0.88,0.84,0.44,0.48,0.24,1,11,0,1,0.7,0.48,0.88,0,1,1,22.4
STU0673,MBA,Tier 3,Hyderabad,Healthcare,8.66,78.1,1,5,NGO,3.9,3,Tableau|Digital Marketing|CFA,0.29,0.49,0.55,6.3,0.72,0.89,0.48,0.22,0.11,12,11,1,0,0.56,0.52,0.7,1,1,1,8.0
STU0674,Commerce,Tier 2,Kolkata,BFSI,7.86,83.8,2,6,Startup,4.3,3,AWS|Digital Marketing|CFA,0.17,0.27,0.39,5.1,0.46,0.57,0.62,0.7,0.18,4,10,0,1,0.72,0.82,0.44,1,1,1,6.8
STU0675,Law,Tier 3,Ahmedabad,FMCG,4.21,71.8,1,2,PSU,3.3,0,None,0.33,0.47000000000000003,0.5900000000000001,4.4,0.49,0.38,0.8,0.33,-0.09,11,12,0,0,0.46,0.0,0.45,0,0,0,4.4
STU0676,Nursing,Tier 3,Kolkata,FMCG,7.1,85.0,1,1,NGO,4.0,2,Java|Cybersecurity,0.43,0.55,0.67,4.8,0.53,0.31,0.91,0.33,0.15,25,8,1,0,0.5,0.35,0.47,1,1,1,3.6
STU0677,Arts,Tier 3,Pune,FMCG,8.46,74.9,1,1,SME,3.6,4,PMP|CFA|Python|Cybersecurity,0.06,0.11,0.25,4.8,0.96,0.95,0.87,0.75,0.24,2,1,0,1,0.46,1.0,0.7,1,1,1,4.0
STU0678,Law,Tier 1,Pune,IT,8.49,46.8,1,6,PSU,4.5,1,Java,0.6,0.72,0.77,12.6,0.92,0.9,0.98,0.35,-0.05,5,7,1,0,0.62,0.18,0.85,1,1,1,17.4
STU0679,Engineering,Tier 3,Pune,Healthcare,4.71,83.0,1,1,MNC,3.7,0,None,0.4,0.49,0.59,5.5,0.45,0.85,0.68,0.47,0.28,5,3,1,0,0.71,0.0,0.58,0,0,1,5.2
STU0680,Data Science,Tier 1,Delhi,Consulting,4.73,67.9,2,6,PSU,3.1,1,Cybersecurity,0.71,0.8099999999999999,0.8899999999999999,24.1,0.85,0.6,0.73,1.0,0.02,9,6,1,1,0.51,0.48,0.76,1,1,1,21.7
STU0681,Data Science,Tier 2,Bangalore,Pharma,9.29,67.1,2,12,NGO,3.9,0,None,0.42,0.58,0.73,14.1,0.99,0.52,0.43,0.52,0.09,16,2,1,1,0.67,0.3,0.73,0,0,1,12.3
STU0682,Commerce,Tier 2,Ahmedabad,Healthcare,5.01,76.8,2,6,SME,4.0,2,Tableau|Cybersecurity,0.47,0.5499999999999999,0.6499999999999999,4.1,0.47,0.71,0.51,0.92,0.06,17,13,1,0,0.58,0.35,0.57,0,0,1,7.1
STU0683,Engineering,Tier 3,Kolkata,BFSI,7.49,65.3,0,0,None,0.0,3,Python|Power BI|React,0.34,0.5,0.63,3.6,0.6,0.54,0.54,0.83,-0.06,16,3,0,0,0.16,0.52,0.55,1,1,1,4.2
STU0684,Arts,Tier 1,Hyderabad,IT,6.81,73.8,1,6,SME,4.9,1,Python,0.65,0.73,0.82,6.0,0.8,0.9,0.71,0.23,0.25,24,3,0,1,0.65,0.48,0.81,0,0,0,6.7
STU0685,Data Science,Tier 3,Delhi,FMCG,8.37,54.9,2,4,NGO,3.7,2,Tableau|Java,0.35,0.53,0.6000000000000001,8.7,0.74,0.3,0.5,0.54,-0.05,18,10,1,1,0.52,0.65,0.54,1,1,1,7.9
STU0686,Commerce,Tier 3,Kolkata,EdTech,4.28,72.7,1,6,NGO,4.7,2,Cybersecurity|Digital Marketing,0.21,0.29,0.39,5.3,0.32,0.59,0.8,0.89,0.27,24,13,1,1,0.64,0.65,0.39,1,1,1,4.8
STU0687,Nursing,Tier 2,Kolkata,Healthcare,8.56,46.8,1,4,Startup,3.0,1,Power BI,0.8,0.99,1.0,5.0,0.7,0.88,0.89,0.86,-0.04,2,6,1,0,0.59,0.18,0.84,0,1,1,4.4
STU0688,Law,Tier 3,Mumbai,Pharma,6.77,64.3,2,2,PSU,4.9,1,SQL,0.18,0.31,0.45,4.3,0.77,0.53,0.74,0.6,0.29,8,2,0,0,0.59,0.18,0.56,1,1,1,4.5
STU0689,Arts,Tier 3,Delhi,Healthcare,8.57,53.2,0,0,None,0.0,2,PMP|Digital Marketing,0.19,0.25,0.38,2.1,0.56,0.24,0.88,0.45,0.08,3,6,1,0,0.16,0.35,0.37,0,0,0,3.4
STU0690,Nursing,Tier 3,Hyderabad,Manufacturing,8.56,85.7,2,2,Startup,4.4,4,SQL|Machine Learning|CFA|Power BI,0.09,0.18,0.3,4.9,0.84,0.8,0.54,0.73,-0.05,6,5,1,1,0.67,1.0,0.63,0,0,0,3.3
STU0691,Commerce,Tier 2,Kolkata,FMCG,4.06,74.6,1,1,PSU,3.9,1,Java,0.3,0.4,0.48000000000000004,7.7,0.48,0.48,0.33,0.26,-0.0,25,4,0,0,0.49,0.18,0.46,1,1,1,5.6
STU0692,Law,Tier 3,Mumbai,Consulting,6.7,40.6,0,0,None,0.0,0,None,0.09,0.15,0.24,5.3,0.25,0.22,0.76,0.62,-0.04,26,4,1,0,0.16,0.0,0.21,0,1,1,3.7
STU0693,Law,Tier 2,Delhi,EdTech,7.6,75.5,1,6,MNC,4.7,2,Java|Tableau,0.79,0.98,1.0,8.1,0.79,0.79,0.42,0.98,0.15,23,10,0,1,0.88,0.65,0.85,1,1,1,9.5
STU0694,Arts,Tier 3,Bangalore,BFSI,7.46,69.8,2,10,MNC,3.9,2,Java|Cybersecurity,0.14,0.22000000000000003,0.31000000000000005,3.8,0.51,0.23,0.64,0.46,0.25,16,8,1,0,0.88,0.35,0.34,1,1,1,3.5
STU0695,Engineering,Tier 2,Bangalore,Consulting,6.54,67.2,1,1,SME,3.6,1,PMP,0.64,0.8300000000000001,0.91,9.2,0.68,0.69,0.87,0.35,0.25,19,10,1,0,0.46,0.18,0.73,0,1,1,9.4
STU0696,MBA,Tier 3,Hyderabad,Manufacturing,8.56,81.1,1,6,NGO,3.5,1,Digital Marketing,0.51,0.7,0.7999999999999999,7.4,0.56,0.33,0.87,0.22,0.18,16,8,0,0,0.54,0.18,0.53,1,1,1,7.0
STU0697,Law,Tier 3,Delhi,IT,6.34,69.5,1,4,SME,3.8,2,Cybersecurity|React,0.39,0.47000000000000003,0.54,3.7,0.83,0.11,0.39,0.63,-0.0,22,8,1,0,0.53,0.35,0.51,0,1,1,4.9
STU0698,MBA,Tier 1,Pune,Manufacturing,6.37,73.6,3,18,NGO,4.4,2,Machine Learning|Python,0.79,0.91,1.0,15.1,0.78,0.92,0.31,0.21,0.14,18,4,0,1,0.71,0.65,0.86,0,0,1,27.8
STU0699,Engineering,Tier 2,Pune,FMCG,4.66,36.0,1,6,MNC,3.3,2,Python|Machine Learning,0.68,0.8700000000000001,0.9700000000000001,13.2,0.82,0.86,0.84,0.36,0.1,29,3,0,1,0.76,0.65,0.85,1,1,1,10.5
STU0700,Nursing,Tier 3,Bangalore,FMCG,6.2,85.7,3,15,SME,4.3,2,Cybersecurity|Digital Marketing,0.33,0.47000000000000003,0.5800000000000001,3.8,0.44,0.68,0.88,1.0,0.24,6,9,1,1,0.7,0.65,0.52,1,1,1,3.8
STU0701,MBA,Tier 3,Ahmedabad,IT,8.04,88.6,1,2,MNC,4.8,2,Java|Digital Marketing,0.41,0.59,0.6699999999999999,9.5,0.57,0.68,0.49,0.32,0.25,5,14,0,0,0.82,0.35,0.61,0,0,0,6.9
STU0702,Nursing,Tier 2,Delhi,IT,7.83,53.2,2,2,PSU,4.7,2,React|Power BI,0.58,0.6699999999999999,0.82,5.6,0.84,0.95,0.54,0.92,0.03,0,13,0,0,0.57,0.35,0.82,0,1,1,5.1
STU0703,MBA,Tier 3,Pune,IT,4.46,78.1,1,4,PSU,4.8,1,CFA,0.27,0.44000000000000006,0.52,5.1,0.58,0.16,0.79,0.61,0.1,13,10,1,0,0.61,0.18,0.41,0,1,1,6.0
STU0704,MBA,Tier 1,Chennai,Pharma,8.32,52.8,2,10,Startup,4.5,1,SQL,0.65,0.7000000000000001,0.76,31.2,0.99,0.82,0.65,0.45,0.0,9,7,0,1,0.81,0.48,0.85,1,1,1,29.0
STU0705,Nursing,Tier 1,Delhi,Pharma,6.22,66.6,2,8,PSU,4.5,0,None,0.9,1.0,1.0,4.5,0.85,0.79,0.4,0.84,0.05,12,14,0,0,0.65,0.0,0.88,1,1,1,5.2
STU0706,Law,Tier 1,Hyderabad,Healthcare,7.87,60.1,2,2,NGO,4.6,1,Digital Marketing,0.91,1.0,1.0,17.3,0.96,0.65,0.94,0.88,0.18,21,7,1,1,0.56,0.48,0.88,0,0,1,18.0
STU0707,Data Science,Tier 3,Delhi,Pharma,7.94,68.4,0,0,None,0.0,1,AWS,0.39,0.47000000000000003,0.5700000000000001,9.2,0.34,0.12,0.76,0.24,0.29,6,4,1,0,0.16,0.18,0.31,0,0,0,5.4
STU0708,Engineering,Tier 3,Bangalore,Healthcare,5.77,83.7,1,4,PSU,4.8,3,AWS|Python|Power BI,0.32,0.5,0.6,7.1,0.45,0.46,0.79,0.93,-0.06,24,0,0,0,0.61,0.52,0.47,0,1,1,5.1
STU0709,Data Science,Tier 2,Pune,Healthcare,8.15,43.4,2,6,Startup,3.0,2,SQL|AWS,0.85,0.99,1.0,17.6,0.51,0.74,0.43,0.37,0.17,14,14,1,1,0.62,0.65,0.72,1,1,1,13.1
STU0710,Arts,Tier 3,Pune,Manufacturing,6.83,29.1,1,6,NGO,4.0,0,None,0.25,0.32,0.45,2.2,0.87,0.95,0.77,0.37,0.04,2,11,1,1,0.58,0.3,0.73,0,0,1,3.7
STU0711,Commerce,Tier 1,Chennai,BFSI,4.96,59.2,0,0,None,0.0,1,Tableau,0.8,0.99,1.0,8.6,0.81,0.68,0.98,0.61,0.26,0,13,0,1,0.16,0.48,0.82,0,1,1,9.3
STU0712,Law,Tier 3,Ahmedabad,FMCG,7.01,79.1,0,0,None,0.0,2,AWS|CFA,0.47,0.6,0.7,4.3,0.34,0.79,0.58,0.6,0.16,11,3,0,0,0.16,0.35,0.55,0,1,1,4.6
STU0713,MBA,Tier 1,Hyderabad,Manufacturing,9.23,74.5,1,4,MNC,3.0,2,CFA|Python,0.59,0.73,0.82,30.7,0.75,0.68,0.95,0.39,0.02,22,6,0,0,0.71,0.35,0.72,0,0,1,29.0
STU0714,MBA,Tier 3,Hyderabad,Manufacturing,9.05,57.9,2,10,MNC,4.0,4,AWS|PMP|Cybersecurity|React,0.05,0.24,0.36,7.3,0.67,0.59,0.79,0.54,0.17,26,3,0,0,0.89,0.7,0.52,1,1,1,7.8
STU0715,MBA,Tier 2,Kolkata,IT,8.03,69.6,0,0,None,0.0,0,None,0.55,0.63,0.71,8.4,0.76,0.7,0.37,0.68,0.3,3,1,0,0,0.16,0.0,0.7,1,1,1,11.2
STU0716,Nursing,Tier 3,Mumbai,BFSI,8.85,68.4,1,2,SME,3.6,1,PMP,0.37,0.54,0.6100000000000001,2.6,0.83,0.73,0.85,0.83,-0.06,19,6,1,1,0.48,0.48,0.71,1,1,1,3.5
STU0717,Law,Tier 3,Kolkata,IT,6.89,43.6,0,0,None,0.0,0,None,0.07,0.26,0.34,4.7,0.49,0.47,0.48,0.76,0.2,11,4,0,1,0.16,0.3,0.42,0,0,0,4.2
STU0718,MBA,Tier 2,Ahmedabad,Pharma,6.55,80.5,3,9,PSU,4.7,0,None,0.45,0.51,0.56,9.2,0.45,0.68,0.45,0.89,0.08,9,10,0,0,0.69,0.0,0.54,0,1,1,12.5
STU0719,MBA,Tier 2,Pune,IT,8.21,79.0,3,12,NGO,4.1,2,AWS|PMP,0.74,0.94,1.0,10.0,0.62,0.94,0.63,0.94,0.03,4,2,0,1,0.69,0.65,0.81,0,0,1,14.4
STU0720,Commerce,Tier 3,Bangalore,Healthcare,8.05,71.7,0,0,None,0.0,1,Cybersecurity,0.41,0.55,0.6200000000000001,2.6,0.64,0.69,0.97,0.54,0.21,12,2,1,0,0.16,0.18,0.63,0,0,0,3.0
STU0721,Nursing,Tier 2,Ahmedabad,IT,8.66,52.6,1,3,Startup,4.8,1,PMP,0.29,0.39999999999999997,0.48,3.7,0.67,0.78,0.82,0.82,0.05,29,14,1,0,0.71,0.18,0.62,1,1,1,5.3
STU0722,Engineering,Tier 2,Chennai,Healthcare,4.42,55.8,1,2,MNC,3.0,2,SQL|Tableau,0.64,0.8,0.91,12.3,0.65,0.5,0.68,0.5,-0.01,11,3,0,0,0.67,0.35,0.65,0,0,0,9.7
STU0723,Engineering,Tier 3,Kolkata,Healthcare,7.77,37.8,2,8,SME,4.6,1,Digital Marketing,0.6,0.69,0.7699999999999999,4.0,0.78,0.51,0.61,0.68,-0.04,5,5,0,1,0.66,0.48,0.67,0,1,1,5.6
STU0724,Arts,Tier 1,Chennai,Healthcare,4.96,67.9,3,9,Startup,4.7,1,AWS,0.61,0.79,0.9,7.2,0.8,0.7,0.74,0.56,0.26,0,13,1,1,0.81,0.48,0.77,0,1,1,6.7
STU0725,Nursing,Tier 2,Pune,EdTech,7.77,86.0,2,6,PSU,3.9,0,None,0.66,0.8,0.9500000000000001,3.6,0.67,0.94,0.94,0.6,-0.05,16,5,1,1,0.57,0.3,0.79,0,0,1,3.8
STU0726,MBA,Tier 1,Mumbai,Consulting,9.13,67.9,1,3,MNC,4.3,3,PMP|Tableau|React,0.78,0.98,1.0,22.3,0.88,0.91,0.62,0.7,0.19,20,8,1,0,0.79,0.52,0.92,1,1,1,30.6
STU0727,MBA,Tier 1,Ahmedabad,EdTech,8.87,91.6,1,5,SME,4.8,1,PMP,0.75,0.87,0.94,38.2,0.8,0.92,0.92,0.48,0.24,25,4,1,1,0.63,0.48,0.86,0,1,1,28.6
STU0728,MBA,Tier 3,Pune,Manufacturing,8.22,67.7,1,1,MNC,4.2,0,None,0.17,0.29000000000000004,0.41000000000000003,5.8,0.82,0.39,0.6,0.58,0.27,8,6,1,1,0.75,0.3,0.53,0,0,1,6.5
STU0729,Engineering,Tier 3,Chennai,IT,8.31,92.6,2,10,Startup,4.3,3,Python|React|Cybersecurity,0.15,0.24,0.38,6.5,0.83,0.18,0.71,0.86,0.24,16,2,0,0,0.79,0.52,0.46,1,1,1,5.5
STU0730,Engineering,Tier 1,Bangalore,Pharma,7.35,65.5,1,1,Startup,3.9,0,None,0.49,0.63,0.71,29.9,0.9,0.76,0.69,0.53,0.26,25,5,1,0,0.61,0.0,0.78,0,0,0,19.4
STU0731,Law,Tier 3,Delhi,EdTech,6.71,79.9,2,12,NGO,4.6,1,Power BI,0.09,0.15,0.3,5.6,0.55,0.67,0.39,0.61,0.29,19,9,1,1,0.73,0.48,0.47,1,1,1,4.9
STU0732,Arts,Tier 2,Chennai,FMCG,6.97,58.0,2,6,SME,4.8,2,SQL|CFA,0.66,0.8500000000000001,0.9900000000000001,3.6,0.95,0.91,0.56,0.52,0.08,26,11,1,0,0.64,0.35,0.91,1,1,1,4.3
STU0733,Nursing,Tier 1,Bangalore,Consulting,6.48,64.9,0,0,None,0.0,4,Power BI|Digital Marketing|CFA|React,0.7,0.84,0.8999999999999999,7.5,0.86,0.62,0.94,0.59,0.25,27,10,1,1,0.16,1.0,0.78,0,1,1,6.0
STU0734,Law,Tier 1,Bangalore,BFSI,9.34,59.7,1,3,SME,4.5,0,None,0.69,0.7699999999999999,0.8399999999999999,10.9,0.74,0.66,0.44,0.43,0.23,26,2,0,0,0.57,0.0,0.72,0,1,1,17.1
STU0735,Law,Tier 2,Pune,FMCG,6.32,59.2,1,3,Startup,4.0,0,None,0.52,0.5800000000000001,0.6900000000000001,9.3,0.7,0.51,0.67,0.61,-0.09,11,7,0,0,0.65,0.0,0.61,0,0,1,7.7
STU0736,Nursing,Tier 1,Hyderabad,Consulting,6.46,77.4,2,4,Startup,4.5,1,Python,0.46,0.6000000000000001,0.68,7.8,0.9,0.99,0.71,0.86,0.23,27,3,1,1,0.71,0.48,0.84,0,1,1,6.6
STU0737,Nursing,Tier 3,Bangalore,Manufacturing,5.1,83.8,2,2,NGO,3.1,1,CFA,0.11,0.25,0.38,2.8,0.47,0.93,0.83,0.72,0.0,11,14,0,1,0.44,0.48,0.54,0,1,1,2.7
STU0738,Data Science,Tier 2,Hyderabad,IT,8.68,82.4,1,1,Startup,3.4,1,Tableau,0.63,0.73,0.86,9.5,0.86,0.62,0.38,0.42,0.06,18,12,0,0,0.57,0.18,0.75,1,1,1,12.8
STU0739,Arts,Tier 1,Pune,Consulting,8.46,54.0,1,1,NGO,5.0,1,Digital Marketing,0.63,0.73,0.86,7.9,0.78,0.92,0.6,0.3,0.3,17,7,0,1,0.58,0.48,0.81,0,0,0,7.2
STU0740,Engineering,Tier 3,Chennai,FMCG,8.17,21.5,2,6,SME,5.0,1,Tableau,0.31,0.45999999999999996,0.5599999999999999,5.6,0.67,0.79,0.36,0.82,0.13,13,7,1,1,0.66,0.48,0.64,0,1,1,5.8
STU0741,MBA,Tier 2,Chennai,EdTech,7.09,42.6,1,5,SME,3.7,4,Python|React|AWS|PMP,0.75,0.8,0.8600000000000001,11.1,0.73,0.84,0.78,0.65,0.06,16,9,1,0,0.54,0.7,0.78,0,1,1,14.9
STU0742,Arts,Tier 3,Chennai,EdTech,8.96,71.4,0,0,None,0.0,3,CFA|Python|Digital Marketing,0.51,0.64,0.73,4.2,0.68,0.56,0.99,0.95,0.28,17,10,0,0,0.16,0.52,0.63,1,1,1,2.6
STU0743,Law,Tier 3,Mumbai,Manufacturing,6.81,58.6,2,4,NGO,4.8,0,None,0.3,0.43,0.52,5.0,0.48,0.35,0.77,0.82,0.25,7,2,0,0,0.61,0.0,0.43,0,0,1,4.9
STU0744,Engineering,Tier 1,Pune,IT,7.3,64.3,3,3,PSU,3.3,1,CFA,0.38,0.52,0.62,14.1,0.77,0.92,0.65,0.76,0.13,21,6,1,0,0.47,0.18,0.74,0,0,1,19.1
STU0745,MBA,Tier 3,Bangalore,Consulting,5.18,47.8,0,0,None,0.0,1,Tableau,0.15,0.35,0.5,8.7,0.53,0.4,0.35,0.53,-0.04,27,11,0,1,0.16,0.48,0.44,0,0,1,5.9
STU0746,Data Science,Tier 2,Bangalore,EdTech,6.36,62.9,1,3,Startup,3.9,1,Power BI,0.63,0.8200000000000001,0.92,11.9,0.86,0.8,0.53,0.28,0.01,3,14,0,0,0.64,0.18,0.83,0,0,0,11.2
STU0747,MBA,Tier 3,Pune,Healthcare,4.58,55.1,1,3,MNC,4.6,1,Power BI,0.21,0.28,0.38,4.3,0.49,0.23,0.43,0.95,0.14,10,4,1,1,0.82,0.48,0.35,1,1,1,6.3
STU0748,Engineering,Tier 2,Mumbai,EdTech,9.31,62.1,0,0,None,0.0,2,Digital Marketing|AWS,0.59,0.6699999999999999,0.7699999999999999,8.1,0.46,0.86,0.68,0.33,0.09,9,8,1,0,0.16,0.35,0.64,0,1,1,10.1
STU0749,Nursing,Tier 3,Pune,FMCG,6.61,72.7,1,4,Startup,3.2,1,SQL,0.09,0.21,0.32,4.0,0.76,0.76,0.76,0.28,0.18,3,6,1,1,0.6,0.48,0.59,0,0,0,4.0
STU0750,Commerce,Tier 1,Ahmedabad,Pharma,6.51,67.3,2,10,NGO,4.5,0,None,0.89,1.0,1.0,8.1,0.94,0.74,0.93,0.83,-0.07,1,4,1,1,0.69,0.3,0.9,1,1,1,9.9
STU0751,Data Science,Tier 1,Bangalore,FMCG,7.71,58.3,0,0,None,0.0,1,PMP,0.92,1.0,1.0,28.0,0.72,0.95,0.96,0.69,0.25,14,1,1,1,0.16,0.48,0.87,0,1,1,21.0
STU0752,Law,Tier 3,Pune,IT,5.02,72.4,2,10,NGO,4.9,0,None,0.3,0.36,0.49,6.1,0.44,0.18,0.44,0.82,0.29,12,12,0,1,0.72,0.3,0.34,0,1,1,4.4
STU0753,Data Science,Tier 1,Hyderabad,Consulting,6.95,69.4,1,2,PSU,4.6,3,Digital Marketing|Power BI|PMP,0.81,0.8700000000000001,0.9600000000000001,31.2,0.74,0.87,0.3,0.29,0.04,12,4,1,0,0.56,0.52,0.82,0,0,0,24.2
STU0754,MBA,Tier 1,Pune,BFSI,5.33,40.7,3,15,MNC,3.5,1,Cybersecurity,0.65,0.73,0.86,15.2,0.74,0.68,0.72,0.36,0.05,25,11,1,1,0.88,0.48,0.72,1,1,1,28.3
STU0755,Law,Tier 2,Chennai,Consulting,7.52,87.5,2,6,Startup,3.0,1,Tableau,0.28,0.45000000000000007,0.5900000000000001,5.3,0.51,0.51,0.4,0.59,0.22,10,14,0,1,0.62,0.48,0.49,0,1,1,7.9
STU0756,MBA,Tier 1,Pune,FMCG,6.37,80.3,2,12,NGO,4.5,1,PMP,0.61,0.78,0.92,24.4,0.87,0.63,0.55,0.53,0.23,7,1,1,1,0.72,0.48,0.77,0,1,1,28.0
STU0757,Engineering,Tier 2,Mumbai,BFSI,7.16,38.4,2,6,SME,3.8,2,Python|SQL,0.33,0.4,0.47000000000000003,13.8,0.91,0.97,0.35,0.63,0.16,12,1,0,0,0.56,0.35,0.78,0,0,1,9.8
STU0758,MBA,Tier 3,Ahmedabad,FMCG,7.62,73.6,3,12,PSU,3.4,2,Power BI|Java,0.23,0.36,0.5,9.2,0.66,0.3,0.58,0.98,0.14,22,11,1,0,0.63,0.35,0.46,0,0,1,7.3
STU0759,Law,Tier 1,Bangalore,EdTech,9.42,52.1,2,8,MNC,4.0,0,None,0.74,0.85,0.9199999999999999,14.6,1.0,0.86,0.95,0.55,0.18,27,11,0,0,0.85,0.0,0.91,1,1,1,16.7
STU0760,Commerce,Tier 3,Ahmedabad,EdTech,6.07,91.9,2,4,Startup,3.5,1,Java,0.13,0.19,0.3,3.9,0.95,0.36,0.81,0.78,-0.01,9,7,1,0,0.63,0.18,0.55,0,0,1,3.9
STU0761,Data Science,Tier 2,Delhi,FMCG,9.01,89.6,1,5,PSU,4.1,0,None,0.18,0.32999999999999996,0.43999999999999995,15.3,0.58,0.95,0.97,0.89,0.13,24,7,0,0,0.57,0.0,0.62,1,1,1,11.7
STU0762,Engineering,Tier 1,Ahmedabad,BFSI,9.02,78.5,1,2,PSU,3.9,0,None,0.74,0.87,1.0,21.2,0.72,0.83,0.86,0.31,-0.07,14,0,0,0,0.51,0.0,0.8,1,1,1,19.0
STU0763,Arts,Tier 1,Pune,FMCG,8.22,46.6,0,0,None,0.0,2,Cybersecurity|Tableau,0.56,0.6100000000000001,0.6900000000000001,7.6,0.77,0.88,0.86,0.56,0.25,11,0,1,1,0.16,0.65,0.76,0,0,1,7.5
STU0764,Nursing,Tier 3,Bangalore,FMCG,6.58,80.2,1,4,NGO,3.3,0,None,0.3,0.41,0.53,4.2,0.61,0.97,0.97,0.53,0.23,21,9,1,0,0.49,0.0,0.66,0,1,1,3.5
STU0765,Law,Tier 2,Kolkata,Pharma,7.89,62.3,1,2,Startup,3.5,0,None,0.6,0.6699999999999999,0.7899999999999999,8.9,0.91,0.43,0.89,0.66,0.01,4,2,1,1,0.59,0.3,0.69,0,1,1,8.3
STU0766,Nursing,Tier 2,Bangalore,FMCG,4.79,52.8,2,12,Startup,4.8,3,Tableau|Cybersecurity|CFA,0.72,0.8099999999999999,0.9299999999999999,5.5,0.87,0.49,0.58,0.53,0.1,7,1,0,0,0.86,0.52,0.74,0,0,1,4.6
STU0767,Law,Tier 3,Hyderabad,Healthcare,6.88,77.9,3,6,MNC,4.6,1,Tableau,0.07,0.19,0.26,6.4,0.87,0.31,0.52,0.76,0.2,17,13,0,1,0.87,0.48,0.5,0,0,1,5.7
STU0768,Law,Tier 3,Ahmedabad,FMCG,4.0,73.5,0,0,None,0.0,2,Digital Marketing|SQL,0.57,0.69,0.7699999999999999,4.7,0.38,0.41,0.76,0.91,0.05,4,5,0,1,0.16,0.65,0.48,1,1,1,4.6
STU0769,Data Science,Tier 2,Bangalore,BFSI,7.96,65.9,3,15,NGO,3.7,3,CFA|Power BI|PMP,0.66,0.7100000000000001,0.8200000000000001,13.5,0.96,0.5,0.5,0.55,0.04,14,0,1,1,0.66,0.82,0.75,0,0,0,13.5
STU0770,MBA,Tier 1,Mumbai,Healthcare,6.9,38.6,2,8,Startup,4.6,2,PMP|Digital Marketing,0.48,0.54,0.68,37.3,0.8,0.97,0.83,0.52,0.03,17,10,0,0,0.78,0.35,0.77,0,1,1,29.0
STU0771,Law,Tier 3,Ahmedabad,Manufacturing,5.04,50.2,1,4,Startup,5.0,0,None,0.22,0.41000000000000003,0.55,4.7,0.66,0.97,0.99,0.56,0.24,25,11,0,0,0.75,0.0,0.68,1,1,1,4.8
STU0772,Law,Tier 3,Pune,Pharma,6.84,57.6,1,6,PSU,4.1,1,SQL,0.34,0.43000000000000005,0.53,5.6,0.88,0.33,0.5,0.91,-0.07,7,5,1,0,0.59,0.18,0.58,0,0,1,4.0
STU0773,Arts,Tier 1,Pune,IT,4.0,85.4,1,1,PSU,3.2,0,None,0.93,1.0,1.0,7.0,0.99,0.85,0.8,0.54,-0.09,18,14,1,1,0.43,0.3,0.95,0,1,1,6.3
